"","site","year","doy","smooth_gcc_90","annual_temp","annual_precip","map","mat"
"93","spruceT2P20",2016,93,0.33144,5.40276712328767,977.99,867.735,4.72418493150685
"94","spruceT2P20",2016,94,0.33143,5.40276712328767,977.99,867.735,4.72418493150685
"95","spruceT2P20",2016,95,0.33121,5.40276712328767,977.99,867.735,4.72418493150685
"96","spruceT2P20",2016,96,0.3308,5.40276712328767,977.99,867.735,4.72418493150685
"97","spruceT2P20",2016,97,0.33044,5.40276712328767,977.99,867.735,4.72418493150685
"98","spruceT2P20",2016,98,0.33038,5.40276712328767,977.99,867.735,4.72418493150685
"99","spruceT2P20",2016,99,0.33036,5.40276712328767,977.99,867.735,4.72418493150685
"100","spruceT2P20",2016,100,0.3303,5.40276712328767,977.99,867.735,4.72418493150685
"101","spruceT2P20",2016,101,0.3307,5.40276712328767,977.99,867.735,4.72418493150685
"102","spruceT2P20",2016,102,0.33168,5.40276712328767,977.99,867.735,4.72418493150685
"103","spruceT2P20",2016,103,0.33289,5.40276712328767,977.99,867.735,4.72418493150685
"104","spruceT2P20",2016,104,0.33464,5.40276712328767,977.99,867.735,4.72418493150685
"105","spruceT2P20",2016,105,0.337,5.40276712328767,977.99,867.735,4.72418493150685
"106","spruceT2P20",2016,106,0.33945,5.40276712328767,977.99,867.735,4.72418493150685
"107","spruceT2P20",2016,107,0.3415,5.40276712328767,977.99,867.735,4.72418493150685
"108","spruceT2P20",2016,108,0.34342,5.40276712328767,977.99,867.735,4.72418493150685
"109","spruceT2P20",2016,109,0.34545,5.40276712328767,977.99,867.735,4.72418493150685
"110","spruceT2P20",2016,110,0.34709,5.40276712328767,977.99,867.735,4.72418493150685
"111","spruceT2P20",2016,111,0.34833,5.40276712328767,977.99,867.735,4.72418493150685
"112","spruceT2P20",2016,112,0.34933,5.40276712328767,977.99,867.735,4.72418493150685
"113","spruceT2P20",2016,113,0.34978,5.40276712328767,977.99,867.735,4.72418493150685
"114","spruceT2P20",2016,114,0.34973,5.40276712328767,977.99,867.735,4.72418493150685
"115","spruceT2P20",2016,115,0.34954,5.40276712328767,977.99,867.735,4.72418493150685
"116","spruceT2P20",2016,116,0.34954,5.40276712328767,977.99,867.735,4.72418493150685
"117","spruceT2P20",2016,117,0.3493,5.40276712328767,977.99,867.735,4.72418493150685
"118","spruceT2P20",2016,118,0.34876,5.40276712328767,977.99,867.735,4.72418493150685
"119","spruceT2P20",2016,119,0.34882,5.40276712328767,977.99,867.735,4.72418493150685
"120","spruceT2P20",2016,120,0.34942,5.40276712328767,977.99,867.735,4.72418493150685
"121","spruceT2P20",2016,121,0.35027,5.40276712328767,977.99,867.735,4.72418493150685
"122","spruceT2P20",2016,122,0.35185,5.40276712328767,977.99,867.735,4.72418493150685
"123","spruceT2P20",2016,123,0.35395,5.40276712328767,977.99,867.735,4.72418493150685
"124","spruceT2P20",2016,124,0.3561,5.40276712328767,977.99,867.735,4.72418493150685
"125","spruceT2P20",2016,125,0.35783,5.40276712328767,977.99,867.735,4.72418493150685
"126","spruceT2P20",2016,126,0.35944,5.40276712328767,977.99,867.735,4.72418493150685
"127","spruceT2P20",2016,127,0.36125,5.40276712328767,977.99,867.735,4.72418493150685
"128","spruceT2P20",2016,128,0.36286,5.40276712328767,977.99,867.735,4.72418493150685
"129","spruceT2P20",2016,129,0.3639,5.40276712328767,977.99,867.735,4.72418493150685
"130","spruceT2P20",2016,130,0.364,5.40276712328767,977.99,867.735,4.72418493150685
"131","spruceT2P20",2016,131,0.36341,5.40276712328767,977.99,867.735,4.72418493150685
"132","spruceT2P20",2016,132,0.3627,5.40276712328767,977.99,867.735,4.72418493150685
"133","spruceT2P20",2016,133,0.36241,5.40276712328767,977.99,867.735,4.72418493150685
"134","spruceT2P20",2016,134,0.36243,5.40276712328767,977.99,867.735,4.72418493150685
"135","spruceT2P20",2016,135,0.3624,5.40276712328767,977.99,867.735,4.72418493150685
"136","spruceT2P20",2016,136,0.36256,5.40276712328767,977.99,867.735,4.72418493150685
"137","spruceT2P20",2016,137,0.363,5.40276712328767,977.99,867.735,4.72418493150685
"138","spruceT2P20",2016,138,0.36356,5.40276712328767,977.99,867.735,4.72418493150685
"139","spruceT2P20",2016,139,0.36432,5.40276712328767,977.99,867.735,4.72418493150685
"140","spruceT2P20",2016,140,0.36532,5.40276712328767,977.99,867.735,4.72418493150685
"141","spruceT2P20",2016,141,0.36638,5.40276712328767,977.99,867.735,4.72418493150685
"142","spruceT2P20",2016,142,0.36729,5.40276712328767,977.99,867.735,4.72418493150685
"143","spruceT2P20",2016,143,0.36809,5.40276712328767,977.99,867.735,4.72418493150685
"144","spruceT2P20",2016,144,0.36889,5.40276712328767,977.99,867.735,4.72418493150685
